-1.53	21.693	-30.015	-8.3217	-1.53	1.02	-12.776	31.953	19.178	-1.53	-7.18	7.45	3.21	5.96	8.1	0.76	-4.08	-3.21	-3.21	-32.56
-1.44	21.693	-30.015	-8.3217	-1.44	0.96	-12.776	31.953	19.178	-1.44	-7.18	7.49	3.21	5.96	8.1	0.76	-4.12	-3.21	-3.21	-32.56
-1.35	21.693	-30.015	-8.3217	-1.35	0.9	-12.776	31.953	19.178	-1.35	-7.18	7.53	3.21	5.96	8.1	0.76	-4.16	-3.21	-3.21	-32.56
-1.26	21.693	-30.015	-8.3217	-1.26	0.84	-12.776	31.953	19.178	-1.26	-7.18	7.57	3.21	5.96	8.1	0.76	-4.2	-3.21	-3.21	-32.56
-1.17	21.693	-30.015	-8.3217	-1.17	0.78	-12.776	31.953	19.178	-1.17	-7.18	7.61	3.21	5.96	8.1	0.76	-4.24	-3.21	-3.21	-32.56
-1.08	21.693	-30.015	-8.3217	-1.08	0.72	-12.776	31.953	19.178	-1.08	-7.18	7.65	3.21	5.96	8.1	0.76	-4.28	-3.21	-3.21	-32.56
-0.99	21.693	-30.015	-8.3217	-0.99	0.66	-12.776	31.953	19.178	-0.99	-7.18	7.69	3.21	5.96	8.1	0.76	-4.32	-3.21	-3.21	-32.56
-0.9	21.693	-30.015	-8.3217	-0.9	0.6	-12.776	31.953	19.178	-0.9	-7.18	7.73	3.21	5.96	8.1	0.76	-4.36	-3.21	-3.21	-32.56
-0.81	21.693	-30.015	-8.3217	-0.81	0.54	-12.776	31.953	19.178	-0.81	-7.18	7.77	3.21	5.96	8.1	0.76	-4.4	-3.21	-3.21	-32.56
-0.72	21.693	-30.015	-8.3217	-0.72	0.48	-12.776	31.953	19.178	-0.72	-7.18	7.81	3.21	5.96	8.1	0.76	-4.44	-3.21	-3.21	-32.56
-0.63	21.693	-30.015	-8.3217	-0.63	0.42	-12.776	31.953	19.178	-0.63	-7.18	7.85	3.21	5.96	8.1	0.76	-4.48	-3.21	-3.21	-32.56
-0.54	21.693	-30.015	-8.3217	-0.54	0.36	-12.776	31.953	19.178	-0.54	-7.18	7.89	3.21	5.96	8.1	0.76	-4.52	-3.21	-3.21	-32.56
-0.45	21.693	-30.015	-8.3217	-0.45	0.3	-12.776	31.953	19.178	-0.45	-7.18	7.93	3.21	5.96	8.1	0.76	-4.56	-3.21	-3.21	-32.56
-0.36	21.693	-30.015	-8.3217	-0.36	0.24	-12.776	31.953	19.178	-0.36	-7.18	7.97	3.21	5.96	8.1	0.76	-4.6	-3.21	-3.21	-32.56
-0.27	21.693	-30.015	-8.3217	-0.27	0.18	-12.776	31.953	19.178	-0.27	-7.18	8.01	3.21	5.96	8.1	0.76	-4.64	-3.21	-3.21	-32.56
-0.18	21.693	-30.015	-8.3217	-0.18	0.12	-12.776	31.953	19.178	-0.18	-7.18	8.05	3.21	5.96	8.1	0.76	-4.68	-3.21	-3.21	-32.56
-0.09	21.693	-30.015	-8.3217	-0.09	0.06	-12.776	31.953	19.178	-0.09	-7.18	8.09	3.21	5.96	8.1	0.76	-4.72	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.13	3.21	5.96	8.1	0.76	-4.76	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.17	3.21	5.96	8.1	0.76	-4.8	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.21	3.21	5.96	8.1	0.76	-4.84	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.25	3.21	5.96	8.1	0.76	-4.88	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.29	3.21	5.96	8.1	0.76	-4.92	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.33	3.21	5.96	8.1	0.76	-4.96	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.37	3.21	5.96	8.1	0.76	-5	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.41	3.21	5.96	8.1	0.76	-5.04	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.45	3.21	5.96	8.1	0.76	-5.08	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.49	3.21	5.96	8.1	0.76	-5.12	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.53	3.21	5.96	8.1	0.76	-5.16	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.57	3.21	5.96	8.1	0.76	-5.2	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.61	3.21	5.96	8.1	0.76	-5.24	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.65	3.21	5.96	8.1	0.76	-5.28	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.69	3.21	5.96	8.1	0.76	-5.32	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.73	3.21	5.96	8.1	0.76	-5.36	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.77	3.21	5.96	8.1	0.76	-5.4	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.81	3.21	5.96	8.1	0.76	-5.44	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.85	3.21	5.96	8.1	0.76	-5.48	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.89	3.21	5.96	8.1	0.76	-5.52	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.93	3.21	5.96	8.1	0.76	-5.56	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	8.97	3.21	5.96	8.1	0.76	-5.6	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.01	3.21	5.96	8.1	0.76	-5.64	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.05	3.21	5.96	8.1	0.76	-5.68	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.09	3.21	5.96	8.1	0.76	-5.72	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.13	3.21	5.96	8.1	0.76	-5.76	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.17	3.21	5.96	8.1	0.76	-5.8	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.21	3.21	5.96	8.1	0.76	-5.84	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.25	3.21	5.96	8.1	0.76	-5.88	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.29	3.21	5.96	8.1	0.76	-5.92	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.33	3.21	5.96	8.1	0.76	-5.96	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.37	3.21	5.96	8.1	0.76	-6	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.41	3.21	5.96	8.1	0.76	-6.04	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.45	3.21	5.96	8.1	0.76	-6.08	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.49	3.21	5.96	8.1	0.76	-6.12	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.53	3.21	5.96	8.1	0.76	-6.16	-3.21	-3.21	-32.56
0	21.693	-30.015	-8.3217	0	0	-12.776	31.953	19.178	0	-7.18	9.57	3.21	5.96	8.1	0.76	-6.2	-3.21	-3.21	-32.56
